title,link,image,description,createdAt,category
"Volvo ra mắt S90 Recharge tại Việt Nam, mẫu ô tô ""uống xăng"" ít hơn cả xe máy, giá gần 3 tỷ đồng",https://genk.vn/volvo-ra-mat-s90-recharge-tai-viet-nam-mau-o-to-uong-xang-it-hon-ca-xe-may-gia-gan-3-ty-dong-20240314222856173.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/avatar1710430079058-17104300796461707263307.jpeg,"Volvo S90 Recharge sử dụng hệ truyền động plug-in hybrid có mức tiêu hao nhiên liệu 1,4 lít/ 100 km. Đây là con số thấp hơn cả nhiều mẫu xe máy tại Việt Nam.",6 tháng trước,Đồ chơi số
"Kia K4 lộ diện trong loạt ảnh và clip chính thức, chốt ra mắt ngay tuần sau, thế chỗ K3 đấu Mazda3, Civic",https://genk.vn/kia-k4-lo-dien-trong-loat-anh-va-clip-chinh-thuc-chot-ra-mat-ngay-tuan-sau-the-cho-k3-dau-mazda3-civic-20240314221833355.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/avatar1710429407375-17104294091261791908890.gif,Kia K4 'hoàn toàn mới' hay còn được biết là mẫu xe thế hệ mới của K3 hiện tại sẽ chính thức ra mắt toàn cầu vào 21/3 tới.,6 tháng trước,Đồ chơi số
"""Pháp sư Trung Hoa"" chế tạo thành công AirPods Pro nhái tích hợp màn hình OLED cảm ứng: Đến Apple cũng phải chào thua!",https://genk.vn/phap-su-trung-hoa-che-tao-thanh-cong-airpods-pro-nhai-tich-hop-man-hinh-oled-cam-ung-den-apple-cung-phai-chao-thua-20240314215924296.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/app-17104275334251483805381-411-0-861-720-crop-1710428340614490104082.gif,"Cảm hứng của chiếc AirPods Pro ""Made in China"" này đến từ một bằng sáng chế của Apple từ năm 2021.",6 tháng trước,Đồ chơi số
"VW Teramont X ra mắt Việt Nam: Giá từ 1,998 tỷ, 2 phiên bản, nhiều công nghệ, đấu Explorer bằng giá rẻ hơn đúng 1 triệu đồng",https://genk.vn/vw-teramont-x-ra-mat-viet-nam-gia-tu-1998-ty-2-phien-ban-nhieu-cong-nghe-dau-explorer-bang-gia-re-hon-dung-1-trieu-dong-20240314221937865.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/avatar1710429505637-1710429505825480590733.jpg,VW Teramont X giống như một cấu hình coupe 5 chỗ của Teramont. Phiên bản được nhập về Việt Nam có gói trang bị thể thao.,6 tháng trước,Đồ chơi số
Apple Watch sẽ có tính năng theo dõi oxy trong máu năm 2028,https://genk.vn/apple-watch-se-co-tinh-nang-theo-doi-oxy-trong-mau-nam-2028-20240314151835482.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/avatar1710404266341-171040426660248412773.png,"Tin vui cho tín đồ Apple Watch ở Mỹ đã bỏ lỡ chức năng theo dõi lượng oxy trong máu, đó là tính năng này vẫn có cơ hội quay trở lại.",6 tháng trước,Đồ chơi số
"Tai nghe 1 triệu Đồng từ Ugreen đã có chống ồn ANC và Hi-res, chất lượng ra sao?",https://genk.vn/tai-nghe-1-trieu-dong-tu-ugreen-da-co-chong-on-anc-va-hi-res-chat-luong-ra-sao-20240308171415984.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/8/ugreen-hitune-t6-minh-duc-14-17098889795991002083101-84-0-1334-2000-crop-1709889066102479081075.jpg,"Nổi tiếng với các sản phẩm củ, dây sạc nhưng Ugreen cũng có một vài dòng tai nghe với tiêu chí 'đem công nghệ xuống tầm giá thấp'.",6 tháng trước,Đồ chơi số
"Fujifilm Instax Mini 99 ra mắt: Máy chụp ảnh lấy ngay phong cách retro, thiết kế ""nhìn là muốn mua""",https://genk.vn/fujifilm-instax-mini-99-ra-mat-may-chup-anh-lay-ngay-phong-cach-retro-thiet-ke-nhin-la-muon-mua-2024031410440639.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/14/the-fujifilm-instax-mini-99-adds-several-advanced-image-capture-features-17103874411521858635331-9-106-835-1428-crop-17103875323781356869670.jpg,"Mini 99 là dòng sản phẩm máy chụp ảnh lấy ngay mới nhất của Fujifilm, tiếp tục chú trọng vào phong cách thiết kế hoài cổ.",6 tháng trước,Đồ chơi số
"BYD gây sốc khi ra mắt xe điện giá siêu rẻ chỉ hơn 12.000 USD, quyết tâm ""hủy diệt"" xe xăng",https://genk.vn/byd-gay-soc-khi-ra-mat-xe-dien-gia-sieu-re-chi-hon-12000-usd-quyet-tam-huy-diet-xe-xang-20240313164123474.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/13/2024031301553428-1710322165169307425009-0-105-624-1103-crop-171032222059427310993.jpg,Phiên bản mới BYD e2 Glory Edition có mức giá thấp hơn so với thế hệ cũ mà nó thay thế.,6 tháng trước,Đồ chơi số
"Tính năng ""ảo"" nhất trên Vision Pro sắp được Apple mang lên MacBook?",https://genk.vn/tinh-nang-ao-nhat-tren-vision-pro-sap-duoc-apple-mang-len-macbook-20240313113102576.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/13/647e41d8a52c4b001936ae4e-1710304190648987084027-112-0-822-1136-crop-17103041936011475895392.jpg,Bằng sáng chế mới hé lộ một mẫu MacBook trang bị hệ thống 7 camera hỗ trợ tính năng theo dõi cử chỉ tay sẽ sớm xuất hiện trên thị trường.,6 tháng trước,Đồ chơi số
"M3 chưa hết ""hot"", Apple đã chuẩn bị giới thiệu MacBook Pro M4",https://genk.vn/m3-chua-het-hot-apple-da-chuan-bi-gioi-thieu-macbook-pro-m4-20240313111710368.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/13/14-inch-macbook-pro-1710303317526-17103033180771631954147-0-211-1000-1811-crop-17103033957661045513393.jpg,"Dự kiến con chip Apple M4 sẽ được thiết kế dựa trên A18, chip dành cho iPhone 16 ra mắt trong năm nay, hứa hẹn nâng cấp hiệu năng một cách mạnh mẽ.",6 tháng trước,Đồ chơi số
"Trên tay bình giữ nhiệt Xiaomi giá chỉ hơn 600K: Dùng chất liệu siêu nhẹ và cao cấp giống iPhone 15 Pro Max, dung tích 480ml",https://genk.vn/tren-tay-binh-giu-nhiet-xiaomi-gia-chi-hon-600k-dung-chat-lieu-sieu-nhe-va-cao-cap-giong-iphone-15-pro-max-dung-tich-480ml-20240312160520918.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/genk-binh-nuoc-xiaomi-mijia-titan-7-171023367679947802017-36-0-1316-2048-crop-1710234205661219301080.jpg,Việc sử dụng vật liệu titan giúp sản phẩm nhẹ hơn và an toàn hơn cho sức khẻo người dùng.,6 tháng trước,Đồ chơi số
"MSI ra mắt máy chơi game cầm tay cạnh tranh ROG Ally, giá từ 21 triệu đồng",https://genk.vn/msi-ra-mat-may-choi-game-cam-tay-canh-tranh-rog-ally-gia-tu-21-trieu-dong-20240312222053101.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/genk-msi-claw-10-17102567097261949835184-85-0-1365-2048-crop-171025678726058583585.jpg,MSI Claw là mẫu máy chơi game cầm tay đầu tiên trên thị trường trang bị vi xử lý Intel Core Ultra.,6 tháng trước,Đồ chơi số
"MSI ra mắt loạt laptop hỗ trợ AI tại Việt Nam, giá từ 19,99 triệu đồng",https://genk.vn/msi-ra-mat-loat-laptop-ho-tro-ai-tai-viet-nam-gia-tu-1999-trieu-dong-20240312221048658.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/genk-msi-ai-laptop-5-17102559485691536494574-87-0-1367-2048-crop-17102561965711767932362.jpg,Dòng sản phẩm laptop mới của MSI nổi bật với các công nghệ AI tiên tiến hỗ trợ nâng cao trải nghiệm người dùng.,6 tháng trước,Đồ chơi số
"Xe điện Xiaomi SU7 ấn định ngày ra mắt: Thiết kế như xe sang, giá dự kiến ngang ngửa VinFast VF7",https://genk.vn/xe-dien-xiaomi-su7-an-dinh-ngay-ra-mat-thiet-ke-nhu-xe-sang-gia-du-kien-ngang-ngua-vinfast-vf7-20240312204901018.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/xiaomi-su7-car-new-colors-3-17094797113671995372304jpeg-1710251143793742510841-60-0-460-640-crop-17102511677081578607291.jpg,Mẫu xe điện SU7 là kết quả của khoản đầu tư hơn 1.4 tỷ USD của Xiaomi.,6 tháng trước,Đồ chơi số
"Không nghĩ có một ngày máy in cũng ""đu"" trend AI, và với tôi nó thực sự hữu ích",https://genk.vn/khong-nghi-co-mot-ngay-may-in-cung-du-trend-ai-va-voi-toi-no-thuc-su-huu-ich-20240312151038749.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/2-17102307602421820974594-155-149-1217-1849-crop-1710231013017231626386.jpg,"Nhờ AI, việc in ấn văn bản đã lên một “trình” mới.",7 tháng trước,Đồ chơi số
"Năm 2024 rồi, mua sạc là phải đẹp như thế này!",https://genk.vn/nam-2024-roi-mua-sac-la-phai-dep-nhu-the-nay-20240312150358388.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/e528f1a0ly4hno10b2s1tj213s0qkq5o-1710230194020-17102301943781153587107-0-0-640-1024-crop-1710230310466595864080.jpg,"Một trạm sạc hiệu suất cao, thiết kế đẹp mà giá thì không quá cao.",7 tháng trước,Đồ chơi số
"Mark Zuckerberg tiếp tục ""dìm hàng"" Vision Pro, kiên quyết khẳng định Quest 3 tốt hơn",https://genk.vn/mark-zuckerberg-tiep-tuc-dim-hang-vision-pro-kien-quyet-khang-dinh-quest-3-tot-hon-20240312091210333.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/12/mark-zuckerberg-meta-questjpg-17102092902732120032577-0-161-1000-1761-crop-1710209296311643237286.jpg,Trọng lượng thiết bị và hiện tượng nhòe chuyển động là hai điểm mà CEO Meta tập trung chỉ trích Vision Pro.,7 tháng trước,Đồ chơi số
"Làm việc hiệu quả hơn với màn hình USB-C AOC 24"" 24B3CA2 và 27"" 27B3CA2",https://genk.vn/lam-viec-hieu-qua-hon-voi-man-hinh-usb-c-aoc-24-24b3ca2-va-27-27b3ca2-20240311195743812.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/11/avatar1710161865206-17101618657422126977208.png,"Chinh phục mọi tác vụ với màn hình AOC USB-C 24"" 24B3CA2 & 27"" 27B3CA2: hình ảnh sắc nét, trải nghiệm mượt mà, kết nối đa dạng, thiết kế tiện lợi, giá thành cạnh tranh.",7 tháng trước,Đồ chơi số
"Ra mắt màn hình 27 inch IPS 100Hz: Công nghệ ngập tràn, mức giá sốc chỉ 2 triệu đồng",https://genk.vn/ra-mat-man-hinh-27-inch-ips-100hz-cong-nghe-ngap-tran-muc-gia-cuc-soc-20240311181720726.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/11/aoc-27b35h-17101553357611231200252-425-0-894-750-crop-1710155371075746846641.jpg,Một sản phẩm lý tưởng đối với những người dùng có nhu cầu cơ bản.,7 tháng trước,Đồ chơi số
Trình làng tai nghe Soundpeats Air4 Pro phiên bản nâng cấp của Air4,https://genk.vn/trinh-lang-tai-nghe-soundpeats-air4-pro-phien-ban-nang-cap-cua-air4-20240311170632926.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/11/avatar1710151599546-17101516001751881285891.png,SoundPEATS chính thức trình làng tai nghe SoundPEATS Air4 Pro nâng cấp từ phiên bản Air4 đình đám.,7 tháng trước,Đồ chơi số
"Chiếc bàn phím cơ ""có-một-không-hai"" này tích hợp hẳn màn hình 10 inch",https://genk.vn/chiec-ban-phim-co-co-mot-khong-hai-nay-tich-hop-han-man-hinh-10-inch-20240311132052944.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/11/124382-3-5d3357a6c1dc5a16f64c965da28d1cab-1280x847-17101367911161960008731-245-94-835-1037-crop-1710136854729546210013.jpeg,Đây là công cụ hiệu quả để tăng cường năng suất công việc.,7 tháng trước,Đồ chơi số
"Độc lạ: Hãng Trung Quốc ra mắt chuột gaming tích hợp màn hình LCD, giá hơn 1 triệu đồng",https://genk.vn/doc-la-hang-trung-quoc-ra-mat-chuot-gaming-tich-hop-man-hinh-lcd-gia-hon-1-trieu-dong-20240311120809671.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/11/dareu-a980pro-and-a980promax-682x1024-1710133049156467933543-525-38-921-671-crop-1710133073157816142166.jpeg,"Ngoài ra, mẫu gaming mouse này còn có thông số phần cứng khá ấn tượng.",7 tháng trước,Đồ chơi số
"Bộ đôi balo và túi đeo chéo không thể thiếu của năm 2024: Thiết kế ""chất chơi"", đựng vừa cả MacBook 16 inch",https://genk.vn/bo-doi-balo-va-tui-deo-cheo-khong-the-thieu-cua-nam-2024-thiet-ke-chat-choi-dung-vua-ca-macbook-16-inch-20240311000929417.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/10/genk-tomtoc-crewmember-22-17100894866941550166103-72-0-1352-2048-crop-17100905140161599313764.jpg,"Bộ đôi này sở hữu loạt ưu điểm như thiết kế thời trang, trọng lượng siêu nhẹ mà lại có dung tích ngăn chứa lớn.",7 tháng trước,Đồ chơi số
"Bị reviewer ""gạch đá"" dữ dội, Apple buộc phải thay đổi chi tiết này trên MacBook Air M3: Cuối cùng cũng bắt kịp M1",https://genk.vn/bi-reviewer-gach-da-du-doi-apple-buoc-phai-thay-doi-chi-tiet-nay-tren-macbook-air-m3-cuoi-cung-cung-bat-kip-m1-20240310110345453.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/10/apple-macbook-air-2-up-hero-240304bigjpglarge-1710043081150329767311-0-17-551-899-crop-1710043103971373720232.jpg,"Với thay đổi này, MacBook Air M3 cuối cùng cũng trở thành một bản nâng cấp đúng nghĩa với người dùng MacBook M1",7 tháng trước,Đồ chơi số
"Lenovo ra mắt laptop gaming GeekPro G5000: Core i7 thế hệ 13, màn hình 144Hz, giá từ 21.6 triệu đồng",https://genk.vn/lenovo-ra-mat-laptop-gaming-geekpro-g5000-core-i7-the-he-13-man-hinh-144hz-gia-tu-216-trieu-dong-20240309130305115.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/9/c1a31fc4-0163-43d2-b79a-e5acde48b540-17099637820431170148390-298-11-786-792-crop-17099639597781512571019.jpg,"Đây là dòng máy dành riêng cho thị trường Trung Quốc, nhưng có thể được đổi tên khi bán ra tại thị trường quốc tế.",7 tháng trước,Đồ chơi số
"Ảnh thực tế MacBook Air mới ra mắt: Thiết kế không đổi, chip Apple M3 mạnh hơn, giá chính hãng từ 27,99 triệu đồng",https://genk.vn/anh-thuc-te-macbook-air-m3-thiet-ke-khong-doi-chip-apple-m3-manh-hon-gia-chinh-hang-tu-2799-trieu-dong-20240309180838897.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/9/genk-macbook-air-m3-43-1709980414508999652955-14-65-1224-2001-crop-17099805726571074797245.jpg,"MacBook Air M3 có giá khởi điểm tại thị trường Việt Nam từ 27,99 triệu đồng.",7 tháng trước,Đồ chơi số
"Nhiệt độ CPU của MacBook Air M3 nóng tới 114 độ C khi chạy, dùng chung chip nhưng vẫn yếu hơn 33% so với MacBook Pro vì thiếu một linh kiện quan trọng",https://genk.vn/nhiet-do-cpu-cua-macbook-air-m3-nong-toi-114-do-c-khi-chay-dung-chung-chip-nhung-van-yeu-hon-33-so-voi-macbook-pro-vi-thieu-mot-linh-kien-quan-trong-20240310222455334.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/10/gbho6bhs4xvl3gu2mvyx7u-1200-80-1710083928903156807965-0-59-675-1139-crop-17100839564211395840656.jpg,"Với tác vụ đòi hỏi hiệu năng cao trong thời gian ngắn, MacBook Air M3 vượt trội so với MacBook Pro M3, nhưng rõ ràng điều đó là không đủ.",7 tháng trước,Đồ chơi số
Mang AI đến gần bạn hơn với Acer Swift Go 14 - Giá chỉ từ 20 triệu,https://genk.vn/mang-ai-den-gan-ban-hon-voi-acer-swift-go-14-gia-chi-tu-20-trieu-20240309111120295.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/9/avatar1709957486087-1709957486562540623103.png,"Với mức giá chỉ từ 20 triệu đồng, Acer Swift Go 14 AI mang đến trải nghiệm đột phá cho người dùng với sự kết hợp giữa hiệu năng mạnh mẽ với CPU Intel Core Ultra mới nhất, tính di động cao và các tính năng AI thông minh.",7 tháng trước,Đồ chơi số
"Nikkei: Chủ tịch VinFast tiết lộ kế hoạch mới, ngoài Indonesia còn 3 láng giềng khác được 'điểm danh'",https://genk.vn/nikkei-chu-tich-vinfast-tiet-lo-ke-hoach-moi-ngoai-indonesia-con-3-lang-gieng-khac-duoc-diem-danh-20240309112128147.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/9/avatar1709958054178-1709958054530717245915.jpg,"Chủ tịch VinFast Lê Thị Thu Thủy: ""Năm nay là năm chúng tôi tiến ra thế giới"".",7 tháng trước,Đồ chơi số
Trải nghiệm HP Envy Move all-in-one: Máy tính để bàn nhưng có thể xách đi như vali,https://genk.vn/trai-nghiem-hp-envy-move-may-tinh-aio-de-ban-nhung-co-the-xach-di-nhu-vali-2024030814412636.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/8/hp-envy-move-all-in-one-1-17098816182911464042900-87-0-1367-2048-crop-17098816799381680574707.jpg,Có kích thước màn hình lên tới 24 inch nhưng Envy Move có một vài cơ chế thông minh để có thể đem theo người như một chiếc laptop.,7 tháng trước,Đồ chơi số
Leica ra mắt máy ảnh SL3: Cảm biến 60 megapixels và lấy nét theo pha,https://genk.vn/leica-ra-mat-may-anh-sl3-cam-bien-60-megapixels-va-lay-net-theo-pha-20240308113645031.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/8/leicasl3madeingermanybtshighres06-800x533-1709872174184-1709872174331597023008-0-0-500-800-crop-1709872559182646181882.jpg,Chiếc máy này có giá bán là 6995 USD tương đương khoảng 172 triệu Đồng.,7 tháng trước,Đồ chơi số
"CEO Qualcomm thuyết phục người dùng chọn máy tính ARM, lấy Apple ra làm ví dụ điển hình",https://genk.vn/ceo-qualcomm-thuyet-phuc-nguoi-dung-chon-may-tinh-arm-lay-apple-ra-lam-vi-du-dien-hinh-20240307232206089.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/7/img-5173-1709828342107459859237-126-0-1376-2000-crop-1709828360653346322789.jpg,"Chỉ trong vòng 15 phút, CEO Qualcomm nhắc đến Apple và sản phẩm của họ đến 2 lần. Có vẻ như Apple sẽ là mục tiêu mà Qualcomm muốn đuổi theo.",7 tháng trước,Đồ chơi số
"Quên Google Drive, iCloud đi, đây mới là giải pháp lưu trữ ""chân ái"": Dung lượng 4TB vĩnh viễn, không lo bị hack",https://genk.vn/quen-google-drive-icloud-di-day-moi-la-giai-phap-luu-tru-chan-ai-dung-luong-4tb-vinh-vien-khong-lo-bi-hack-20240307191901396.chn,https://genk.mediacdn.vn/zoom/260_162/139269124445442048/2024/3/7/beestation-1-17098107045431918289215-85-0-1365-2048-crop-1709813882517511843369.jpg,"Synology BeeStation là giải pháp lưu trữ ""Cloud cá nhân"" tối ưu và tiện lợi, đảm bảo quyền riêng tư cho người dùng và doanh nghiệp.",7 tháng trước,Đồ chơi số
